     2    0.27144E+04    0.46430E-02   -0.57050E+00
     3    0.24047E+04    0.15987E-01   -0.13614E+01
     4    0.21406E+04    0.29893E-01   -0.11844E+01
     5    0.19462E+04    0.41368E-01   -0.39720E+00
     6    0.18048E+04    0.47896E-01    0.66234E+00
     7    0.16999E+04    0.49663E-01    0.17626E+01
     8    0.16182E+04    0.48102E-01    0.27494E+01
     9    0.15529E+04    0.45056E-01    0.35530E+01
    10    0.14985E+04    0.41811E-01    0.41377E+01
    11    0.14526E+04    0.39022E-01    0.45057E+01
    12    0.14142E+04    0.36823E-01    0.46774E+01
    13    0.13801E+04    0.34680E-01    0.46864E+01
    14    0.13501E+04    0.32446E-01    0.45651E+01
    15    0.13263E+04    0.29982E-01    0.43538E+01
    16    0.13103E+04    0.27052E-01    0.40914E+01
    17    0.12868E+04    0.23759E-01    0.37736E+01
    18    0.12441E+04    0.20262E-01    0.34036E+01
    19    0.12079E+04    0.16842E-01    0.30526E+01
    20    0.12001E+04    0.13827E-01    0.27821E+01
    21    0.12065E+04    0.11260E-01    0.25691E+01
    22    0.12074E+04    0.91331E-02    0.23750E+01
    23    0.12039E+04    0.74593E-02    0.22021E+01
    24    0.12019E+04    0.62340E-02    0.20608E+01
    25    0.12013E+04    0.54001E-02    0.19436E+01
    26    0.12002E+04    0.48799E-02    0.18504E+01
    27    0.11994E+04    0.46051E-02    0.17807E+01
    28    0.11990E+04    0.45109E-02    0.17282E+01
    29    0.11989E+04    0.45510E-02    0.16945E+01
    30    0.11995E+04    0.46766E-02    0.16682E+01
    31    0.12002E+04    0.48457E-02    0.16546E+01
    32    0.12016E+04    0.50564E-02    0.16440E+01
    33    0.12034E+04    0.52618E-02    0.16356E+01
    34    0.12055E+04    0.54929E-02    0.16341E+01
    35    0.12084E+04    0.57486E-02    0.16327E+01
    36    0.12114E+04    0.60310E-02    0.16409E+01
    37    0.12149E+04    0.63637E-02    0.16550E+01
    38    0.12187E+04    0.67468E-02    0.16769E+01
    39    0.12229E+04    0.71933E-02    0.17047E+01
    40    0.12272E+04    0.77211E-02    0.17343E+01
    41    0.12318E+04    0.83400E-02    0.17628E+01
    42    0.12367E+04    0.90382E-02    0.17928E+01
    43    0.12418E+04    0.97924E-02    0.18266E+01
    44    0.12472E+04    0.10582E-01    0.18606E+01
    45    0.12530E+04    0.11383E-01    0.18907E+01
    46    0.12593E+04    0.12204E-01    0.19148E+01
    47    0.12659E+04    0.13051E-01    0.19324E+01
    48    0.12726E+04    0.13949E-01    0.19449E+01
    49    0.12796E+04    0.14921E-01    0.19547E+01
    50    0.12867E+04    0.15984E-01    0.19645E+01
    51    0.12939E+04    0.17115E-01    0.19765E+01
    52    0.13013E+04    0.18306E-01    0.19909E+01
    53    0.13087E+04    0.19557E-01    0.20069E+01
    54    0.13162E+04    0.20857E-01    0.20238E+01
    55    0.13237E+04    0.22194E-01    0.20403E+01
    56    0.13314E+04    0.23587E-01    0.20543E+01
    57    0.13394E+04    0.25030E-01    0.20638E+01
    58    0.13476E+04    0.26535E-01    0.20697E+01
    59    0.13560E+04    0.28120E-01    0.20729E+01
    60    0.13645E+04    0.29771E-01    0.20741E+01
    61    0.13732E+04    0.31501E-01    0.20735E+01
    62    0.13820E+04    0.33311E-01    0.20714E+01
    63    0.13908E+04    0.35185E-01    0.20678E+01
    64    0.13997E+04    0.37128E-01    0.20625E+01
    65    0.14086E+04    0.39149E-01    0.20557E+01
    66    0.14176E+04    0.41234E-01    0.20472E+01
    67    0.14266E+04    0.43383E-01    0.20369E+01
    68    0.14358E+04    0.45605E-01    0.20249E+01
    69    0.14451E+04    0.47886E-01    0.20110E+01
    70    0.14546E+04    0.50248E-01    0.19946E+01
    71    0.14642E+04    0.52677E-01    0.19752E+01
    72    0.14742E+04    0.55204E-01    0.19522E+01
    73    0.14843E+04    0.57822E-01    0.19253E+01
    74    0.14945E+04    0.60532E-01    0.18950E+01
    75    0.15049E+04    0.63330E-01    0.18611E+01
    76    0.15150E+04    0.66205E-01    0.18247E+01
    77    0.15251E+04    0.69160E-01    0.17868E+01
    78    0.15350E+04    0.72199E-01    0.17447E+01
    79    0.15449E+04    0.75317E-01    0.16995E+01
    80    0.15549E+04    0.78520E-01    0.16499E+01
    81    0.15652E+04    0.81794E-01    0.15949E+01
    82    0.15756E+04    0.85160E-01    0.15346E+01
    83    0.15862E+04    0.88605E-01    0.14686E+01
    84    0.15969E+04    0.92133E-01    0.13987E+01
    85    0.16077E+04    0.95734E-01    0.13246E+01
    86    0.16186E+04    0.99429E-01    0.12458E+01
    87    0.16295E+04    0.10320E+00    0.11636E+01
    88    0.16405E+04    0.10707E+00    0.10785E+01
    89    0.16515E+04    0.11103E+00    0.98943E+00
    90    0.16626E+04    0.11507E+00    0.89770E+00
    91    0.16737E+04    0.11921E+00    0.80225E+00
    92    0.16849E+04    0.12345E+00    0.70358E+00
    93    0.16961E+04    0.12778E+00    0.60140E+00
    94    0.17075E+04    0.13221E+00    0.49546E+00
    95    0.17189E+04    0.13673E+00    0.38698E+00
    96    0.17303E+04    0.14135E+00    0.27414E+00
    97    0.17419E+04    0.14608E+00    0.15928E+00
    98    0.17536E+04    0.15089E+00    0.40237E-01
    99    0.17653E+04    0.15580E+00   -0.82947E-01
   100    0.17772E+04    0.16081E+00   -0.20873E+00
   101    0.17891E+04    0.16594E+00   -0.33930E+00
   102    0.18011E+04    0.17111E+00   -0.47311E+00
   103    0.18132E+04    0.17640E+00   -0.61159E+00
   104    0.18253E+04    0.18175E+00   -0.75396E+00
   105    0.18376E+04    0.18725E+00   -0.90091E+00
   106    0.18498E+04    0.19283E+00   -0.10524E+01
   107    0.18622E+04    0.19844E+00   -0.12083E+01
   108    0.18746E+04    0.20423E+00   -0.13692E+01
   109    0.18871E+04    0.21007E+00   -0.15341E+01
   110    0.18996E+04    0.21598E+00   -0.17034E+01
   111    0.19122E+04    0.22202E+00   -0.18771E+01
   112    0.19248E+04    0.22807E+00   -0.20554E+01
   113    0.19376E+04    0.23429E+00   -0.22383E+01
   114    0.19503E+04    0.24054E+00   -0.24255E+01
   115    0.19632E+04    0.24690E+00   -0.26167E+01
   116    0.19760E+04    0.25331E+00   -0.28125E+01
   117    0.19890E+04    0.25979E+00   -0.30126E+01
   118    0.20021E+04    0.26641E+00   -0.32174E+01
   119    0.20152E+04    0.27311E+00   -0.34260E+01
   120    0.20284E+04    0.27983E+00   -0.36389E+01
   121    0.20417E+04    0.28673E+00   -0.38557E+01
   122    0.20550E+04    0.29365E+00   -0.40762E+01
   123    0.20684E+04    0.30062E+00   -0.43016E+01
   124    0.20819E+04    0.30772E+00   -0.45301E+01
   125    0.20954E+04    0.31488E+00   -0.47621E+01
   126    0.21091E+04    0.32219E+00   -0.49982E+01
   127    0.21228E+04    0.32950E+00   -0.52388E+01
   128    0.21365E+04    0.33697E+00   -0.54821E+01
   129    0.21503E+04    0.34446E+00   -0.57293E+01
   130    0.21642E+04    0.35205E+00   -0.59794E+01
   131    0.21782E+04    0.35973E+00   -0.62336E+01
   132    0.21923E+04    0.36749E+00   -0.64910E+01
   133    0.22064E+04    0.37535E+00   -0.67526E+01
   134    0.22206E+04    0.38320E+00   -0.70168E+01
   135    0.22350E+04    0.39114E+00   -0.72847E+01
   136    0.22493E+04    0.39908E+00   -0.75554E+01
   137    0.22638E+04    0.40709E+00   -0.78300E+01
   138    0.22784E+04    0.41516E+00   -0.81076E+01
   139    0.22929E+04    0.42331E+00   -0.83885E+01
   140    0.23077E+04    0.43144E+00   -0.86725E+01
   141    0.23224E+04    0.43956E+00   -0.89602E+01
   142    0.23373E+04    0.44784E+00   -0.92513E+01
   143    0.23523E+04    0.45612E+00   -0.95455E+01
   144    0.23672E+04    0.46448E+00   -0.98442E+01
   145    0.23823E+04    0.47293E+00   -0.10146E+02
   146    0.23974E+04    0.48148E+00   -0.10452E+02
   147    0.24125E+04    0.49014E+00   -0.10762E+02
   148    0.24277E+04    0.49890E+00   -0.11076E+02
   149    0.24430E+04    0.50777E+00   -0.11394E+02
   150    0.24583E+04    0.51684E+00   -0.11717E+02
   151    0.24736E+04    0.52603E+00   -0.12045E+02
   152    0.24889E+04    0.53531E+00   -0.12377E+02
   153    0.25044E+04    0.54481E+00   -0.12713E+02
   154    0.25199E+04    0.55435E+00   -0.13053E+02
   155    0.25356E+04    0.56398E+00   -0.13398E+02
   156    0.25512E+04    0.57367E+00   -0.13745E+02
   157    0.25670E+04    0.58347E+00   -0.14096E+02
   158    0.25829E+04    0.59326E+00   -0.14450E+02
   159    0.25989E+04    0.60311E+00   -0.14806E+02
   160    0.26150E+04    0.61290E+00   -0.15165E+02
   161    0.26312E+04    0.62276E+00   -0.15526E+02
   162    0.26475E+04    0.63259E+00   -0.15890E+02
   163    0.26639E+04    0.64243E+00   -0.16254E+02
   164    0.26804E+04    0.65218E+00   -0.16621E+02
   165    0.26970E+04    0.66196E+00   -0.16989E+02
   166    0.27136E+04    0.67166E+00   -0.17357E+02
   167    0.27304E+04    0.68127E+00   -0.17727E+02
   168    0.27472E+04    0.69089E+00   -0.18098E+02
   169    0.27642E+04    0.70036E+00   -0.18469E+02
   170    0.27811E+04    0.70987E+00   -0.18841E+02
