   103    0.31656E+04    0.12727E+01   -0.42443E+02
   104    0.32017E+04    0.12750E+01   -0.42940E+02
   105    0.32378E+04    0.12763E+01   -0.43407E+02
   106    0.32738E+04    0.12767E+01   -0.43843E+02
   107    0.33097E+04    0.12759E+01   -0.44245E+02
   108    0.33455E+04    0.12743E+01   -0.44614E+02
   109    0.33811E+04    0.12716E+01   -0.44948E+02
   110    0.34166E+04    0.12678E+01   -0.45246E+02
   111    0.34518E+04    0.12631E+01   -0.45507E+02
   112    0.34867E+04    0.12572E+01   -0.45731E+02
   113    0.35216E+04    0.12505E+01   -0.45917E+02
   114    0.35560E+04    0.12428E+01   -0.46064E+02
   115    0.35902E+04    0.12342E+01   -0.46172E+02
   116    0.36240E+04    0.12246E+01   -0.46240E+02
   117    0.36575E+04    0.12142E+01   -0.46268E+02
   118    0.36907E+04    0.12029E+01   -0.46256E+02
   119    0.37234E+04    0.11909E+01   -0.46201E+02
   120    0.37558E+04    0.11780E+01   -0.46105E+02
   121    0.37877E+04    0.11644E+01   -0.45967E+02
   122    0.38191E+04    0.11501E+01   -0.45785E+02
   123    0.38501E+04    0.11350E+01   -0.45560E+02
   124    0.38806E+04    0.11193E+01   -0.45291E+02
   125    0.39105E+04    0.11029E+01   -0.44976E+02
   126    0.39400E+04    0.10860E+01   -0.44617E+02
   127    0.39688E+04    0.10684E+01   -0.44214E+02
   128    0.39970E+04    0.10504E+01   -0.43765E+02
   129    0.40247E+04    0.10319E+01   -0.43271E+02
   130    0.40517E+04    0.10129E+01   -0.42733E+02
   131    0.40782E+04    0.99370E+00   -0.42150E+02
   132    0.41040E+04    0.97418E+00   -0.41524E+02
   133    0.41291E+04    0.95445E+00   -0.40854E+02
   134    0.41535E+04    0.93449E+00   -0.40140E+02
   135    0.41774E+04    0.91444E+00   -0.39383E+02
   136    0.42004E+04    0.89428E+00   -0.38582E+02
   137    0.42227E+04    0.87415E+00   -0.37739E+02
   138    0.42444E+04    0.85409E+00   -0.36852E+02
   139    0.42652E+04    0.83419E+00   -0.35923E+02
   140    0.42853E+04    0.81441E+00   -0.34951E+02
   141    0.43045E+04    0.79482E+00   -0.33938E+02
   142    0.43230E+04    0.77562E+00   -0.32883E+02
   143    0.43407E+04    0.75674E+00   -0.31786E+02
   144    0.43574E+04    0.73829E+00   -0.30648E+02
   145    0.43733E+04    0.72037E+00   -0.29470E+02
   146    0.43884E+04    0.70304E+00   -0.28252E+02
   147    0.44026E+04    0.68640E+00   -0.26996E+02
   148    0.44158E+04    0.67051E+00   -0.25702E+02
   149    0.44281E+04    0.65547E+00   -0.24371E+02
   150    0.44395E+04    0.64143E+00   -0.23005E+02
   151    0.44500E+04    0.62838E+00   -0.21603E+02
   152    0.44595E+04    0.61642E+00   -0.20169E+02
   153    0.44681E+04    0.60576E+00   -0.18701E+02
   154    0.44758E+04    0.59635E+00   -0.17202E+02
   155    0.44825E+04    0.58834E+00   -0.15672E+02
   156    0.44882E+04    0.58180E+00   -0.14113E+02
   157    0.44930E+04    0.57690E+00   -0.12527E+02
   158    0.44969E+04    0.57363E+00   -0.10912E+02
   159    0.44998E+04    0.57215E+00   -0.92719E+01
   160    0.45018E+04    0.57247E+00   -0.76064E+01
   161    0.45027E+04    0.57482E+00   -0.59177E+01
   162    0.45027E+04    0.57919E+00   -0.42062E+01
   163    0.45017E+04    0.58567E+00   -0.24729E+01
   164    0.44997E+04    0.59420E+00   -0.71982E+00
   165    0.44967E+04    0.60493E+00    0.10522E+01
   166    0.44928E+04    0.61780E+00    0.28416E+01
   167    0.44879E+04    0.63281E+00    0.46462E+01
   168    0.44820E+04    0.65013E+00    0.64659E+01
   169    0.44752E+04    0.66959E+00    0.82986E+01
   170    0.44674E+04    0.69145E+00    0.10143E+02
   171    0.44588E+04    0.71555E+00    0.11997E+02
   172    0.44491E+04    0.74199E+00    0.13861E+02
   173    0.44386E+04    0.77075E+00    0.15732E+02
   174    0.44271E+04    0.80201E+00    0.17608E+02
   175    0.44148E+04    0.83570E+00    0.19488E+02
   176    0.44015E+04    0.87181E+00    0.21372E+02
   177    0.43874E+04    0.91044E+00    0.23257E+02
   178    0.43724E+04    0.95166E+00    0.25141E+02
   179    0.43564E+04    0.99541E+00    0.27024E+02
   180    0.43397E+04    0.10418E+01    0.28903E+02
   181    0.43220E+04    0.10908E+01    0.30777E+02
   182    0.43036E+04    0.11426E+01    0.32645E+02
   183    0.42843E+04    0.11970E+01    0.34503E+02
   184    0.42642E+04    0.12542E+01    0.36352E+02
   185    0.42433E+04    0.13142E+01    0.38189E+02
   186    0.42216E+04    0.13771E+01    0.40013E+02
   187    0.41992E+04    0.14428E+01    0.41822E+02
   188    0.41760E+04    0.15115E+01    0.43613E+02
   189    0.41520E+04    0.15831E+01    0.45386E+02
   190    0.41274E+04    0.16577E+01    0.47138E+02
   191    0.41020E+04    0.17354E+01    0.48869E+02
   192    0.40759E+04    0.18162E+01    0.50575E+02
   193    0.40491E+04    0.19000E+01    0.52256E+02
   194    0.40218E+04    0.19871E+01    0.53909E+02
   195    0.39937E+04    0.20774E+01    0.55533E+02
   196    0.39649E+04    0.21709E+01    0.57125E+02
   197    0.39356E+04    0.22677E+01    0.58684E+02
   198    0.39057E+04    0.23678E+01    0.60209E+02
   199    0.38752E+04    0.24713E+01    0.61696E+02
   200    0.38441E+04    0.25781E+01    0.63147E+02
   201    0.38125E+04    0.26881E+01    0.64559E+02
   202    0.37803E+04    0.28011E+01    0.65934E+02
   203    0.37476E+04    0.29172E+01    0.67270E+02
   204    0.37144E+04    0.30362E+01    0.68566E+02
   205    0.36807E+04    0.31579E+01    0.69823E+02
   206    0.36465E+04    0.32824E+01    0.71040E+02
   207    0.36119E+04    0.34095E+01    0.72217E+02
   208    0.35768E+04    0.35391E+01    0.73352E+02
   209    0.35413E+04    0.36711E+01    0.74445E+02
   210    0.35054E+04    0.38054E+01    0.75497E+02
   211    0.34692E+04    0.39420E+01    0.76505E+02
   212    0.34327E+04    0.40807E+01    0.77470E+02
   213    0.33959E+04    0.42214E+01    0.78390E+02
   214    0.33587E+04    0.43640E+01    0.79266E+02
   215    0.33214E+04    0.45085E+01    0.80096E+02
   216    0.32838E+04    0.46547E+01    0.80880E+02
   217    0.32460E+04    0.48026E+01    0.81618E+02
   218    0.32081E+04    0.49519E+01    0.82308E+02
   219    0.31700E+04    0.51028E+01    0.82951E+02
   220    0.31317E+04    0.52550E+01    0.83544E+02
   221    0.30934E+04    0.54084E+01    0.84088E+02
   222    0.30549E+04    0.55629E+01    0.84582E+02
   223    0.30164E+04    0.57186E+01    0.85025E+02
   224    0.29778E+04    0.58751E+01    0.85417E+02
   225    0.29393E+04    0.60325E+01    0.85757E+02
   226    0.29007E+04    0.61906E+01    0.86043E+02
   227    0.28622E+04    0.63494E+01    0.86277E+02
   228    0.28238E+04    0.65086E+01    0.86455E+02
   229    0.27855E+04    0.66684E+01    0.86578E+02
   230    0.27474E+04    0.68284E+01    0.86646E+02
   231    0.27093E+04    0.69886E+01    0.86656E+02
   232    0.26715E+04    0.71489E+01    0.86610E+02
   233    0.26339E+04    0.73093E+01    0.86506E+02
   234    0.25965E+04    0.74696E+01    0.86342E+02
   235    0.25594E+04    0.76297E+01    0.86118E+02
   236    0.25226E+04    0.77894E+01    0.85835E+02
   237    0.24861E+04    0.79487E+01    0.85492E+02
   238    0.24500E+04    0.81075E+01    0.85090E+02
   239    0.24141E+04    0.82656E+01    0.84632E+02
   240    0.23786E+04    0.84228E+01    0.84118E+02
   241    0.23435E+04    0.85793E+01    0.83549E+02
   242    0.23087E+04    0.87348E+01    0.82925E+02
   243    0.22744E+04    0.88891E+01    0.82250E+02
   244    0.22403E+04    0.90421E+01    0.81523E+02
   245    0.22067E+04    0.91939E+01    0.80745E+02
   246    0.21734E+04    0.93441E+01    0.79918E+02
   247    0.21406E+04    0.94928E+01    0.79043E+02
   248    0.21082E+04    0.96397E+01    0.78121E+02
   249    0.20763E+04    0.97848E+01    0.77153E+02
   250    0.20448E+04    0.99280E+01    0.76140E+02
   251    0.20137E+04    0.10069E+02    0.75084E+02
   252    0.19831E+04    0.10208E+02    0.73985E+02
   253    0.19531E+04    0.10344E+02    0.72845E+02
   254    0.19235E+04    0.10478E+02    0.71664E+02
   255    0.18943E+04    0.10610E+02    0.70443E+02
   256    0.18657E+04    0.10738E+02    0.69188E+02
   257    0.18376E+04    0.10864E+02    0.67890E+02
   258    0.18100E+04    0.10987E+02    0.66557E+02
   259    0.17830E+04    0.11106E+02    0.65191E+02
   260    0.17566E+04    0.11223E+02    0.63793E+02
   261    0.17307E+04    0.11336E+02    0.62358E+02
   262    0.17054E+04    0.11445E+02    0.60895E+02
   263    0.16808E+04    0.11551E+02    0.59406E+02
   264    0.16569E+04    0.11653E+02    0.57885E+02
   265    0.16335E+04    0.11751E+02    0.56335E+02
   266    0.16108E+04    0.11844E+02    0.54764E+02
   267    0.15888E+04    0.11934E+02    0.53159E+02
   268    0.15675E+04    0.12019E+02    0.51538E+02
   269    0.15468E+04    0.12100E+02    0.49894E+02
   270    0.15268E+04    0.12175E+02    0.48229E+02
   271    0.15076E+04    0.12246E+02    0.46539E+02
   272    0.14891E+04    0.12312E+02    0.44832E+02
   273    0.14714E+04    0.12373E+02    0.43109E+02
   274    0.14544E+04    0.12429E+02    0.41367E+02
   275    0.14381E+04    0.12480E+02    0.39613E+02
   276    0.14226E+04    0.12525E+02    0.37842E+02
   277    0.14077E+04    0.12566E+02    0.36065E+02
   278    0.13935E+04    0.12602E+02    0.34267E+02
   279    0.13801E+04    0.12633E+02    0.32466E+02
   280    0.13674E+04    0.12659E+02    0.30664E+02
   281    0.13554E+04    0.12680E+02    0.28847E+02
   282    0.13440E+04    0.12697E+02    0.27025E+02
   283    0.13334E+04    0.12709E+02    0.25201E+02
   284    0.13233E+04    0.12716E+02    0.23375E+02
   285    0.13140E+04    0.12718E+02    0.21550E+02
   286    0.13052E+04    0.12716E+02    0.19721E+02
   287    0.12971E+04    0.12710E+02    0.17896E+02
   288    0.12896E+04    0.12698E+02    0.16078E+02
   289    0.12829E+04    0.12683E+02    0.14269E+02
   290    0.12766E+04    0.12663E+02    0.12463E+02
   291    0.12711E+04    0.12638E+02    0.10661E+02
   292    0.12661E+04    0.12609E+02    0.88748E+01
   293    0.12617E+04    0.12576E+02    0.70972E+01
   294    0.12579E+04    0.12538E+02    0.53379E+01
   295    0.12547E+04    0.12496E+02    0.35841E+01
   296    0.12520E+04    0.12450E+02    0.18525E+01
   297    0.12499E+04    0.12399E+02    0.14501E+00
   298    0.12483E+04    0.12344E+02   -0.15512E+01
   299    0.12473E+04    0.12285E+02   -0.32268E+01
   300    0.12468E+04    0.12221E+02   -0.48798E+01
   301    0.12469E+04    0.12153E+02   -0.65009E+01
   302    0.12474E+04    0.12081E+02   -0.81030E+01
   303    0.12486E+04    0.12005E+02   -0.96692E+01
   304    0.12502E+04    0.11925E+02   -0.11213E+02
   305    0.12523E+04    0.11840E+02   -0.12716E+02
   306    0.12549E+04    0.11752E+02   -0.14193E+02
   307    0.12580E+04    0.11659E+02   -0.15634E+02
   308    0.12616E+04    0.11563E+02   -0.17029E+02
   309    0.12658E+04    0.11462E+02   -0.18392E+02
   310    0.12703E+04    0.11356E+02   -0.19713E+02
   311    0.12753E+04    0.11248E+02   -0.20992E+02
   312    0.12808E+04    0.11135E+02   -0.22229E+02
   313    0.12866E+04    0.11019E+02   -0.23432E+02
   314    0.12929E+04    0.10900E+02   -0.24586E+02
   315    0.12995E+04    0.10777E+02   -0.25706E+02
   316    0.13066E+04    0.10652E+02   -0.26785E+02
   317    0.13140E+04    0.10524E+02   -0.27822E+02
   318    0.13218E+04    0.10393E+02   -0.28818E+02
   319    0.13299E+04    0.10261E+02   -0.29773E+02
   320    0.13383E+04    0.10126E+02   -0.30686E+02
   321    0.13470E+04    0.99886E+01   -0.31566E+02
   322    0.13560E+04    0.98499E+01   -0.32398E+02
   323    0.13653E+04    0.97100E+01   -0.33188E+02
   324    0.13749E+04    0.95691E+01   -0.33946E+02
   325    0.13848E+04    0.94261E+01   -0.34655E+02
   326    0.13948E+04    0.92826E+01   -0.35331E+02
   327    0.14050E+04    0.91390E+01   -0.35967E+02
   328    0.14155E+04    0.89939E+01   -0.36555E+02
   329    0.14261E+04    0.88493E+01   -0.37103E+02
   330    0.14369E+04    0.87038E+01   -0.37617E+02
   331    0.14479E+04    0.85584E+01   -0.38084E+02
   332    0.14589E+04    0.84135E+01   -0.38504E+02
   333    0.14701E+04    0.82693E+01   -0.38891E+02
   334    0.14815E+04    0.81253E+01   -0.39231E+02
   335    0.14929E+04    0.79825E+01   -0.39531E+02
   336    0.15044E+04    0.78396E+01   -0.39791E+02
   337    0.15159E+04    0.76993E+01   -0.40005E+02
   338    0.15274E+04    0.75595E+01   -0.40178E+02
   339    0.15390E+04    0.74220E+01   -0.40305E+02
   340    0.15506E+04    0.72856E+01   -0.40385E+02
   341    0.15621E+04    0.71512E+01   -0.40426E+02
   342    0.15737E+04    0.70199E+01   -0.40420E+02
   343    0.15852E+04    0.68897E+01   -0.40367E+02
   344    0.15966E+04    0.67631E+01   -0.40276E+02
   345    0.16079E+04    0.66382E+01   -0.40138E+02
   346    0.16191E+04    0.65174E+01   -0.39946E+02
   347    0.16302E+04    0.63987E+01   -0.39716E+02
   348    0.16411E+04    0.62832E+01   -0.39442E+02
   349    0.16519E+04    0.61717E+01   -0.39126E+02
   350    0.16626E+04    0.60629E+01   -0.38763E+02
   351    0.16732E+04    0.59585E+01   -0.38362E+02
   352    0.16836E+04    0.58573E+01   -0.37925E+02
   353    0.16938E+04    0.57601E+01   -0.37447E+02
   354    0.17039E+04    0.56672E+01   -0.36938E+02
   355    0.17138E+04    0.55787E+01   -0.36392E+02
   356    0.17237E+04    0.54940E+01   -0.35811E+02
   357    0.17333E+04    0.54142E+01   -0.35197E+02
   358    0.17428E+04    0.53386E+01   -0.34554E+02
   359    0.17520E+04    0.52674E+01   -0.33889E+02
   360    0.17611E+04    0.52009E+01   -0.33190E+02
   361    0.17701E+04    0.51399E+01   -0.32471E+02
   362    0.17788E+04    0.50832E+01   -0.31727E+02
   363    0.17873E+04    0.50324E+01   -0.30961E+02
   364    0.17957E+04    0.49863E+01   -0.30173E+02
   365    0.18037E+04    0.49457E+01   -0.29366E+02
   366    0.18116E+04    0.49109E+01   -0.28541E+02
   367    0.18193E+04    0.48813E+01   -0.27699E+02
   368    0.18267E+04    0.48578E+01   -0.26841E+02
   369    0.18340E+04    0.48407E+01   -0.25970E+02
   370    0.18409E+04    0.48293E+01   -0.25084E+02
   371    0.18476E+04    0.48239E+01   -0.24188E+02
   372    0.18540E+04    0.48254E+01   -0.23281E+02
   373    0.18602E+04    0.48332E+01   -0.22366E+02
   374    0.18662E+04    0.48483E+01   -0.21444E+02
   375    0.18717E+04    0.48694E+01   -0.20515E+02
   376    0.18770E+04    0.48981E+01   -0.19581E+02
   377    0.18821E+04    0.49339E+01   -0.18644E+02
   378    0.18868E+04    0.49763E+01   -0.17706E+02
   379    0.18912E+04    0.50268E+01   -0.16766E+02
   380    0.18953E+04    0.50843E+01   -0.15827E+02
   381    0.18990E+04    0.51504E+01   -0.14890E+02
   382    0.19024E+04    0.52237E+01   -0.13956E+02
   383    0.19054E+04    0.53053E+01   -0.13028E+02
   384    0.19081E+04    0.53945E+01   -0.12105E+02
   385    0.19105E+04    0.54928E+01   -0.11189E+02
   386    0.19124E+04    0.55984E+01   -0.10282E+02
   387    0.19141E+04    0.57121E+01   -0.93839E+01
   388    0.19154E+04    0.58330E+01   -0.84965E+01
   389    0.19164E+04    0.59617E+01   -0.76210E+01
   390    0.19171E+04    0.60981E+01   -0.67579E+01
   391    0.19175E+04    0.62420E+01   -0.59091E+01
   392    0.19175E+04    0.63926E+01   -0.50759E+01
   393    0.19174E+04    0.65505E+01   -0.42587E+01
   394    0.19169E+04    0.67149E+01   -0.34597E+01
   395    0.19162E+04    0.68863E+01   -0.26792E+01
   396    0.19152E+04    0.70646E+01   -0.19186E+01
   397    0.19140E+04    0.72491E+01   -0.11792E+01
   398    0.19125E+04    0.74402E+01   -0.46217E+00
   399    0.19108E+04    0.76371E+01    0.23118E+00
   400    0.19088E+04    0.78405E+01    0.89975E+00
   401    0.19067E+04    0.80495E+01    0.15422E+01
   402    0.19044E+04    0.82646E+01    0.21576E+01
   403    0.19018E+04    0.84858E+01    0.27444E+01
   404    0.18990E+04    0.87123E+01    0.33015E+01
   405    0.18961E+04    0.89438E+01    0.38276E+01
   406    0.18929E+04    0.91818E+01    0.43222E+01
   407    0.18896E+04    0.94246E+01    0.47827E+01
   408    0.18862E+04    0.96729E+01    0.52092E+01
   409    0.18825E+04    0.99265E+01    0.55999E+01
   410    0.18787E+04    0.10185E+02    0.59534E+01
   411    0.18748E+04    0.10448E+02    0.62693E+01
   412    0.18706E+04    0.10716E+02    0.65448E+01
   413    0.18664E+04    0.10989E+02    0.67795E+01
   414    0.18620E+04    0.11267E+02    0.69721E+01
   415    0.18575E+04    0.11549E+02    0.71213E+01
   416    0.18528E+04    0.11836E+02    0.72253E+01
   417    0.18480E+04    0.12127E+02    0.72827E+01
   418    0.18431E+04    0.12422E+02    0.72930E+01
   419    0.18381E+04    0.12722E+02    0.72544E+01
   420    0.18331E+04    0.13026E+02    0.71654E+01
   421    0.18279E+04    0.13334E+02    0.70253E+01
   422    0.18226E+04    0.13646E+02    0.68339E+01
   423    0.18172E+04    0.13960E+02    0.65934E+01
   424    0.18117E+04    0.14279E+02    0.63032E+01
   425    0.18063E+04    0.14599E+02    0.59643E+01
   426    0.18008E+04    0.14923E+02    0.55781E+01
   427    0.17951E+04    0.15249E+02    0.51435E+01
   428    0.17895E+04    0.15577E+02    0.46626E+01
   429    0.17839E+04    0.15906E+02    0.41349E+01
   430    0.17784E+04    0.16238E+02    0.35613E+01
   431    0.17727E+04    0.16570E+02    0.29426E+01
   432    0.17671E+04    0.16903E+02    0.22789E+01
   433    0.17615E+04    0.17238E+02    0.15719E+01
   434    0.17560E+04    0.17572E+02    0.82010E+00
   435    0.17505E+04    0.17907E+02    0.25967E-01
   436    0.17450E+04    0.18242E+02   -0.81115E+00
   437    0.17397E+04    0.18576E+02   -0.16897E+01
   438    0.17344E+04    0.18909E+02   -0.26094E+01
   439    0.17292E+04    0.19241E+02   -0.35703E+01
   440    0.17241E+04    0.19572E+02   -0.45715E+01
   441    0.17192E+04    0.19902E+02   -0.56129E+01
   442    0.17143E+04    0.20229E+02   -0.66935E+01
   443    0.17096E+04    0.20555E+02   -0.78133E+01
   444    0.17050E+04    0.20879E+02   -0.89714E+01
   445    0.17006E+04    0.21199E+02   -0.10168E+02
   446    0.16962E+04    0.21517E+02   -0.11402E+02
   447    0.16921E+04    0.21832E+02   -0.12674E+02
   448    0.16881E+04    0.22143E+02   -0.13984E+02
   449    0.16843E+04    0.22451E+02   -0.15330E+02
   450    0.16807E+04    0.22755E+02   -0.16712E+02
   451    0.16774E+04    0.23055E+02   -0.18131E+02
   452    0.16742E+04    0.23350E+02   -0.19587E+02
   453    0.16713E+04    0.23641E+02   -0.21079E+02
   454    0.16685E+04    0.23927E+02   -0.22606E+02
   455    0.16661E+04    0.24208E+02   -0.24170E+02
   456    0.16639E+04    0.24483E+02   -0.25764E+02
   457    0.16620E+04    0.24753E+02   -0.27401E+02
   458    0.16603E+04    0.25017E+02   -0.29062E+02
   459    0.16589E+04    0.25276E+02   -0.30764E+02
   460    0.16578E+04    0.25527E+02   -0.32494E+02
   461    0.16569E+04    0.25773E+02   -0.34253E+02
   462    0.16563E+04    0.26012E+02   -0.36036E+02
   463    0.16560E+04    0.26245E+02   -0.37852E+02
   464    0.16559E+04    0.26471E+02   -0.39681E+02
   465    0.16561E+04    0.26691E+02   -0.41537E+02
   466    0.16566E+04    0.26903E+02   -0.43404E+02
   467    0.16574E+04    0.27109E+02   -0.45294E+02
   468    0.16584E+04    0.27307E+02   -0.47198E+02
   469    0.16597E+04    0.27498E+02   -0.49120E+02
   470    0.16613E+04    0.27682E+02   -0.51045E+02
   471    0.16631E+04    0.27859E+02   -0.52985E+02
   472    0.16652E+04    0.28028E+02   -0.54931E+02
   473    0.16675E+04    0.28189E+02   -0.56888E+02
   474    0.16701E+04    0.28343E+02   -0.58847E+02
   475    0.16730E+04    0.28488E+02   -0.60806E+02
   476    0.16762E+04    0.28626E+02   -0.62770E+02
   477    0.16796E+04    0.28755E+02   -0.64737E+02
   478    0.16833E+04    0.28876E+02   -0.66690E+02
   479    0.16872E+04    0.28989E+02   -0.68650E+02
   480    0.16915E+04    0.29093E+02   -0.70600E+02
   481    0.16960E+04    0.29189E+02   -0.72538E+02
   482    0.17008E+04    0.29275E+02   -0.74469E+02
   483    0.17059E+04    0.29353E+02   -0.76393E+02
   484    0.17111E+04    0.29422E+02   -0.78301E+02
   485    0.17168E+04    0.29481E+02   -0.80196E+02
   486    0.17226E+04    0.29532E+02   -0.82075E+02
   487    0.17287E+04    0.29573E+02   -0.83936E+02
   488    0.17351E+04    0.29604E+02   -0.85779E+02
   489    0.17418E+04    0.29626E+02   -0.87601E+02
   490    0.17488E+04    0.29638E+02   -0.89401E+02
   491    0.17559E+04    0.29641E+02   -0.91178E+02
   492    0.17634E+04    0.29633E+02   -0.92929E+02
   493    0.17712E+04    0.29614E+02   -0.94655E+02
   494    0.17793E+04    0.29586E+02   -0.96352E+02
   495    0.17877E+04    0.29547E+02   -0.98020E+02
   496    0.17963E+04    0.29498E+02   -0.99657E+02
   497    0.18052E+04    0.29440E+02   -0.10126E+03
   498    0.18143E+04    0.29370E+02   -0.10283E+03
   499    0.18237E+04    0.29292E+02   -0.10437E+03
   500    0.18334E+04    0.29204E+02   -0.10587E+03
   501    0.18432E+04    0.29107E+02   -0.10734E+03
   502    0.18532E+04    0.29001E+02   -0.10877E+03
   503    0.18635E+04    0.28887E+02   -0.11016E+03
   504    0.18739E+04    0.28762E+02   -0.11151E+03
   505    0.18845E+04    0.28631E+02   -0.11282E+03
   506    0.18952E+04    0.28491E+02   -0.11408E+03
   507    0.19062E+04    0.28342E+02   -0.11530E+03
   508    0.19172E+04    0.28187E+02   -0.11648E+03
